TransactionID,TransactionDate,Amount,BankNameSent,BankNameReceived,RemainingBalance,City,Gender,TransactionType,Status,TransactionTime,DeviceType,PaymentMethod,MerchantName,Purpose,CustomerAge,PaymentMode,Currency,CustomerAccountNumber,MerchantAccountNumber
TXN00129,10-10-2024,1922.79,SBI Bank,HDFC Bank,810.43,Delhi,Female,Transfer,Success,01:28.0,Mobile,UPI ID,IRCTC,Others,29,Scheduled,USD,1.23457E+11,9.87654E+11
TXN00130,11-11-2024,434.02,ICICI Bank,SBI Bank,7808.38,Bangalore,Male,Payment,Failed,33:50.0,Tablet,Phone Number,Flipkart,Shopping,30,Instant,EUR,1.23457E+11,9.87654E+11
TXN00131,12-12-2024,1059.47,Axis Bank,Axis Bank,3886,Hyderabad,Female,Transfer,Success,11:49.0,Laptop,QR Code,Amazon,Food,31,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN00132,13-01-2024,1466.54,HDFC Bank,ICICI Bank,319.52,Mumbai,Male,Payment,Success,32:25.0,Mobile,UPI ID,Zomato,Travel,32,Instant,INR,1.23457E+11,9.87654E+11
TXN00133,14-02-2024,852.73,SBI Bank,HDFC Bank,2180.55,Delhi,Female,Transfer,Success,47:49.0,Tablet,Phone Number,Swiggy,Bill Payment,33,Scheduled,USD,1.23457E+11,9.87654E+11
TXN00134,15-03-2024,531.2,ICICI Bank,SBI Bank,6687.39,Bangalore,Male,Payment,Success,25:32.0,Laptop,QR Code,IRCTC,Others,34,Instant,EUR,1.23457E+11,9.87654E+11
TXN00135,16-04-2024,1128.21,Axis Bank,Axis Bank,5082.73,Hyderabad,Female,Transfer,Failed,02:22.0,Mobile,UPI ID,Flipkart,Shopping,35,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN00136,17-05-2024,1493.08,HDFC Bank,ICICI Bank,3785.82,Mumbai,Male,Payment,Success,40:00.0,Tablet,Phone Number,Amazon,Food,36,Instant,INR,1.23457E+11,9.87654E+11
TXN00137,18-06-2024,1160.46,SBI Bank,HDFC Bank,178.17,Delhi,Female,Transfer,Success,17:43.0,Laptop,QR Code,Zomato,Travel,37,Scheduled,USD,1.23457E+11,9.87654E+11
TXN00138,19-07-2024,394.9,ICICI Bank,SBI Bank,6679.28,Bangalore,Male,Payment,Success,43:56.0,Mobile,UPI ID,Swiggy,Bill Payment,38,Instant,EUR,1.23457E+11,9.87654E+11
TXN00139,20-08-2024,806.5,Axis Bank,Axis Bank,4720.81,Hyderabad,Female,Transfer,Success,01:16.0,Tablet,Phone Number,IRCTC,Others,39,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN00140,21-09-2024,628.11,HDFC Bank,ICICI Bank,3728.95,Mumbai,Male,Payment,Failed,21:17.0,Laptop,QR Code,Flipkart,Shopping,40,Instant,INR,1.23457E+11,9.87654E+11
TXN00141,22-10-2024,1829.61,SBI Bank,HDFC Bank,5347.13,Delhi,Female,Transfer,Success,21:10.0,Mobile,UPI ID,Amazon,Food,41,Scheduled,USD,1.23457E+11,9.87654E+11
TXN00142,23-11-2024,826.14,ICICI Bank,SBI Bank,7630.73,Bangalore,Male,Payment,Success,58:43.0,Tablet,Phone Number,Zomato,Travel,42,Instant,EUR,1.23457E+11,9.87654E+11
TXN00143,24-12-2024,508.05,Axis Bank,Axis Bank,3233.92,Hyderabad,Female,Transfer,Success,23:11.0,Laptop,QR Code,Swiggy,Bill Payment,43,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN00144,25-01-2024,374.07,HDFC Bank,ICICI Bank,8461.47,Mumbai,Male,Payment,Success,12:54.0,Mobile,UPI ID,IRCTC,Others,44,Instant,INR,1.23457E+11,9.87654E+11
TXN00145,26-02-2024,1517.65,SBI Bank,HDFC Bank,260.69,Delhi,Female,Transfer,Failed,45:39.0,Tablet,Phone Number,Flipkart,Shopping,45,Scheduled,USD,1.23457E+11,9.87654E+11
TXN00146,27-03-2024,573.09,ICICI Bank,SBI Bank,4147.54,Bangalore,Male,Payment,Success,46:25.0,Laptop,QR Code,Amazon,Food,46,Instant,EUR,1.23457E+11,9.87654E+11
TXN00147,28-04-2024,1722.08,Axis Bank,Axis Bank,9196.16,Hyderabad,Female,Transfer,Success,17:28.0,Mobile,UPI ID,Zomato,Travel,47,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN00148,29-05-2024,858.29,HDFC Bank,ICICI Bank,5021.77,Mumbai,Male,Payment,Success,41:11.0,Tablet,Phone Number,Swiggy,Bill Payment,48,Instant,INR,1.23457E+11,9.87654E+11
TXN00149,30-06-2024,921.88,SBI Bank,HDFC Bank,1655.12,Delhi,Female,Transfer,Success,48:23.0,Laptop,QR Code,IRCTC,Others,49,Scheduled,USD,1.23457E+11,9.87654E+11
TXN00150,01-07-2024,1029.92,ICICI Bank,SBI Bank,4275.44,Bangalore,Male,Payment,Failed,28:46.0,Mobile,UPI ID,Flipkart,Shopping,50,Instant,EUR,1.23457E+11,9.87654E+11
TXN00151,02-08-2024,233.5,Axis Bank,Axis Bank,6670.58,Hyderabad,Female,Transfer,Success,26:12.0,Tablet,Phone Number,Amazon,Food,51,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN00152,03-09-2024,1082.45,HDFC Bank,ICICI Bank,6544.33,Mumbai,Male,Payment,Success,36:28.0,Laptop,QR Code,Zomato,Travel,52,Instant,INR,1.23457E+11,9.87654E+11
TXN00153,04-10-2024,257.19,SBI Bank,HDFC Bank,40.35,Delhi,Female,Transfer,Success,26:20.0,Mobile,UPI ID,Swiggy,Bill Payment,53,Scheduled,USD,1.23457E+11,9.87654E+11
TXN00154,05-11-2024,1123.31,ICICI Bank,SBI Bank,9864.94,Bangalore,Male,Payment,Success,44:46.0,Tablet,Phone Number,IRCTC,Others,54,Instant,EUR,1.23457E+11,9.87654E+11
TXN00155,06-12-2024,1133.15,Axis Bank,Axis Bank,757.89,Hyderabad,Female,Transfer,Failed,37:36.0,Laptop,QR Code,Flipkart,Shopping,55,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN00156,07-01-2024,236.49,HDFC Bank,ICICI Bank,713.09,Mumbai,Male,Payment,Success,24:15.0,Mobile,UPI ID,Amazon,Food,56,Instant,INR,1.23457E+11,9.87654E+11
TXN00157,08-02-2024,37.61,SBI Bank,HDFC Bank,7008.46,Delhi,Female,Transfer,Success,58:36.0,Tablet,Phone Number,Zomato,Travel,57,Scheduled,USD,1.23457E+11,9.87654E+11
TXN00158,09-03-2024,786.62,ICICI Bank,SBI Bank,2149.54,Bangalore,Male,Payment,Success,01:10.0,Laptop,QR Code,Swiggy,Bill Payment,58,Instant,EUR,1.23457E+11,9.87654E+11
TXN00159,10-04-2024,782.84,Axis Bank,Axis Bank,2798.33,Hyderabad,Female,Transfer,Success,11:46.0,Mobile,UPI ID,IRCTC,Others,59,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN00160,11-05-2024,167.64,HDFC Bank,ICICI Bank,8918.67,Mumbai,Male,Payment,Failed,20:27.0,Tablet,Phone Number,Flipkart,Shopping,20,Instant,INR,1.23457E+11,9.87654E+11
TXN00161,12-06-2024,1988.33,SBI Bank,HDFC Bank,9618.66,Delhi,Female,Transfer,Success,34:13.0,Laptop,QR Code,Amazon,Food,21,Scheduled,USD,1.23457E+11,9.87654E+11
TXN00162,13-07-2024,1104.99,ICICI Bank,SBI Bank,1634.05,Bangalore,Male,Payment,Success,09:50.0,Mobile,UPI ID,Zomato,Travel,22,Instant,EUR,1.23457E+11,9.87654E+11
TXN00163,14-08-2024,311.98,Axis Bank,Axis Bank,7845.1,Hyderabad,Female,Transfer,Success,34:10.0,Tablet,Phone Number,Swiggy,Bill Payment,23,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN00164,15-09-2024,1613.28,HDFC Bank,ICICI Bank,7803.88,Mumbai,Male,Payment,Success,59:31.0,Laptop,QR Code,IRCTC,Others,24,Instant,INR,1.23457E+11,9.87654E+11
TXN00165,16-10-2024,1800.3,SBI Bank,HDFC Bank,4451.82,Delhi,Female,Transfer,Failed,42:10.0,Mobile,UPI ID,Flipkart,Shopping,25,Scheduled,USD,1.23457E+11,9.87654E+11
TXN00166,17-11-2024,1390.84,ICICI Bank,SBI Bank,1423.17,Bangalore,Male,Payment,Success,14:22.0,Tablet,Phone Number,Amazon,Food,26,Instant,EUR,1.23457E+11,9.87654E+11
TXN00167,18-12-2024,842.26,Axis Bank,Axis Bank,1491.34,Hyderabad,Female,Transfer,Success,06:14.0,Laptop,QR Code,Zomato,Travel,27,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN00168,19-01-2024,1084.68,HDFC Bank,ICICI Bank,2675.22,Mumbai,Male,Payment,Success,21:18.0,Mobile,UPI ID,Swiggy,Bill Payment,28,Instant,INR,1.23457E+11,9.87654E+11
TXN00169,20-02-2024,1817,SBI Bank,HDFC Bank,2539.06,Delhi,Female,Transfer,Success,27:35.0,Tablet,Phone Number,IRCTC,Others,29,Scheduled,USD,1.23457E+11,9.87654E+11
TXN00170,21-03-2024,1610.4,ICICI Bank,SBI Bank,4940.94,Bangalore,Male,Payment,Failed,23:54.0,Laptop,QR Code,Flipkart,Shopping,30,Instant,EUR,1.23457E+11,9.87654E+11
TXN00171,22-04-2024,253.47,Axis Bank,Axis Bank,8274.6,Hyderabad,Female,Transfer,Success,28:09.0,Mobile,UPI ID,Amazon,Food,31,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN00172,23-05-2024,1000.09,HDFC Bank,ICICI Bank,7781.77,Mumbai,Male,Payment,Success,40:23.0,Tablet,Phone Number,Zomato,Travel,32,Instant,INR,1.23457E+11,9.87654E+11
TXN00173,24-06-2024,1818.8,SBI Bank,HDFC Bank,8048.27,Delhi,Female,Transfer,Success,31:35.0,Laptop,QR Code,Swiggy,Bill Payment,33,Scheduled,USD,1.23457E+11,9.87654E+11
TXN00174,25-07-2024,330.29,ICICI Bank,SBI Bank,1888.93,Bangalore,Male,Payment,Success,43:56.0,Mobile,UPI ID,IRCTC,Others,34,Instant,EUR,1.23457E+11,9.87654E+11
TXN00175,26-08-2024,946.95,Axis Bank,Axis Bank,5494.4,Hyderabad,Female,Transfer,Failed,48:19.0,Tablet,Phone Number,Flipkart,Shopping,35,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN00176,27-09-2024,800.95,HDFC Bank,ICICI Bank,8307.55,Mumbai,Male,Payment,Success,07:03.0,Laptop,QR Code,Amazon,Food,36,Instant,INR,1.23457E+11,9.87654E+11
TXN00177,28-10-2024,1655.46,SBI Bank,HDFC Bank,4889.03,Delhi,Female,Transfer,Success,40:02.0,Mobile,UPI ID,Zomato,Travel,37,Scheduled,USD,1.23457E+11,9.87654E+11
TXN00178,29-11-2024,1450.57,ICICI Bank,SBI Bank,2730.3,Bangalore,Male,Payment,Success,42:27.0,Tablet,Phone Number,Swiggy,Bill Payment,38,Instant,EUR,1.23457E+11,9.87654E+11
TXN00179,30-12-2024,429.79,Axis Bank,Axis Bank,3293.88,Hyderabad,Female,Transfer,Success,06:55.0,Laptop,QR Code,IRCTC,Others,39,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN00180,01-01-2024,1796.91,HDFC Bank,ICICI Bank,7560.58,Mumbai,Male,Payment,Failed,44:18.0,Mobile,UPI ID,Flipkart,Shopping,40,Instant,INR,1.23457E+11,9.87654E+11
TXN00181,02-02-2024,1778.31,SBI Bank,HDFC Bank,8293.87,Delhi,Female,Transfer,Success,51:15.0,Tablet,Phone Number,Amazon,Food,41,Scheduled,USD,1.23457E+11,9.87654E+11
TXN00182,03-03-2024,1375.41,ICICI Bank,SBI Bank,3330.7,Bangalore,Male,Payment,Success,46:58.0,Laptop,QR Code,Zomato,Travel,42,Instant,EUR,1.23457E+11,9.87654E+11
TXN00183,04-04-2024,939.15,Axis Bank,Axis Bank,4458.72,Hyderabad,Female,Transfer,Success,59:05.0,Mobile,UPI ID,Swiggy,Bill Payment,43,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN00184,05-05-2024,225.88,HDFC Bank,ICICI Bank,8239.02,Mumbai,Male,Payment,Success,09:40.0,Tablet,Phone Number,IRCTC,Others,44,Instant,INR,1.23457E+11,9.87654E+11
TXN00185,06-06-2024,801.09,SBI Bank,HDFC Bank,4970.98,Delhi,Female,Transfer,Failed,55:40.0,Laptop,QR Code,Flipkart,Shopping,45,Scheduled,USD,1.23457E+11,9.87654E+11
TXN00186,07-07-2024,120.4,ICICI Bank,SBI Bank,1583.18,Bangalore,Male,Payment,Success,48:29.0,Mobile,UPI ID,Amazon,Food,46,Instant,EUR,1.23457E+11,9.87654E+11
TXN00187,08-08-2024,1633.97,Axis Bank,Axis Bank,8607.07,Hyderabad,Female,Transfer,Success,00:58.0,Tablet,Phone Number,Zomato,Travel,47,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN00188,09-09-2024,1333.52,HDFC Bank,ICICI Bank,311.15,Mumbai,Male,Payment,Success,11:53.0,Laptop,QR Code,Swiggy,Bill Payment,48,Instant,INR,1.23457E+11,9.87654E+11
TXN00189,10-10-2024,833.55,SBI Bank,HDFC Bank,1601.64,Delhi,Female,Transfer,Success,28:17.0,Mobile,UPI ID,IRCTC,Others,49,Scheduled,USD,1.23457E+11,9.87654E+11
TXN00190,11-11-2024,250.79,ICICI Bank,SBI Bank,8658.06,Bangalore,Male,Payment,Failed,57:25.0,Tablet,Phone Number,Flipkart,Shopping,50,Instant,EUR,1.23457E+11,9.87654E+11
TXN00191,12-12-2024,1594.8,Axis Bank,Axis Bank,209.19,Hyderabad,Female,Transfer,Success,29:27.0,Laptop,QR Code,Amazon,Food,51,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN00192,13-01-2024,1641.63,HDFC Bank,ICICI Bank,8361.33,Mumbai,Male,Payment,Success,29:25.0,Mobile,UPI ID,Zomato,Travel,52,Instant,INR,1.23457E+11,9.87654E+11
TXN00193,14-02-2024,715.6,SBI Bank,HDFC Bank,9824.63,Delhi,Female,Transfer,Success,36:32.0,Tablet,Phone Number,Swiggy,Bill Payment,53,Scheduled,USD,1.23457E+11,9.87654E+11
TXN00194,15-03-2024,1206.05,ICICI Bank,SBI Bank,4266.54,Bangalore,Male,Payment,Success,25:34.0,Laptop,QR Code,IRCTC,Others,54,Instant,EUR,1.23457E+11,9.87654E+11
TXN00195,16-04-2024,1777.97,Axis Bank,Axis Bank,5194.37,Hyderabad,Female,Transfer,Failed,03:17.0,Mobile,UPI ID,Flipkart,Shopping,55,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN00196,17-05-2024,1244.69,HDFC Bank,ICICI Bank,5102.2,Mumbai,Male,Payment,Success,56:02.0,Tablet,Phone Number,Amazon,Food,56,Instant,INR,1.23457E+11,9.87654E+11
TXN00197,18-06-2024,1232.12,SBI Bank,HDFC Bank,3812.08,Delhi,Female,Transfer,Success,47:42.0,Laptop,QR Code,Zomato,Travel,57,Scheduled,USD,1.23457E+11,9.87654E+11
TXN00198,19-07-2024,762.64,ICICI Bank,SBI Bank,2843.33,Bangalore,Male,Payment,Success,23:13.0,Mobile,UPI ID,Swiggy,Bill Payment,58,Instant,EUR,1.23457E+11,9.87654E+11
TXN00199,20-08-2024,1630.87,Axis Bank,Axis Bank,1330.89,Hyderabad,Female,Transfer,Success,47:10.0,Tablet,Phone Number,IRCTC,Others,59,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN00200,21-09-2024,5.98,HDFC Bank,ICICI Bank,4624.86,Mumbai,Male,Payment,Failed,46:43.0,Laptop,QR Code,Flipkart,Shopping,20,Instant,INR,1.23457E+11,9.87654E+11
TXN00201,22-10-2024,1132.34,SBI Bank,HDFC Bank,4879.7,Delhi,Female,Transfer,Success,56:25.0,Mobile,UPI ID,Amazon,Food,21,Scheduled,USD,1.23457E+11,9.87654E+11
TXN00202,23-11-2024,1567.48,ICICI Bank,SBI Bank,8988.99,Bangalore,Male,Payment,Success,11:55.0,Tablet,Phone Number,Zomato,Travel,22,Instant,EUR,1.23457E+11,9.87654E+11
TXN00203,24-12-2024,1753.69,Axis Bank,Axis Bank,7618.14,Hyderabad,Female,Transfer,Success,48:39.0,Laptop,QR Code,Swiggy,Bill Payment,23,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN00204,25-01-2024,539.92,HDFC Bank,ICICI Bank,6363.64,Mumbai,Male,Payment,Success,23:38.0,Mobile,UPI ID,IRCTC,Others,24,Instant,INR,1.23457E+11,9.87654E+11
TXN00205,26-02-2024,320.66,SBI Bank,HDFC Bank,2095.05,Delhi,Female,Transfer,Failed,27:39.0,Tablet,Phone Number,Flipkart,Shopping,25,Scheduled,USD,1.23457E+11,9.87654E+11
TXN00206,27-03-2024,1230.74,ICICI Bank,SBI Bank,523.97,Bangalore,Male,Payment,Success,04:03.0,Laptop,QR Code,Amazon,Food,26,Instant,EUR,1.23457E+11,9.87654E+11
TXN00207,28-04-2024,753.99,Axis Bank,Axis Bank,2516.69,Hyderabad,Female,Transfer,Success,06:01.0,Mobile,UPI ID,Zomato,Travel,27,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN00208,29-05-2024,1009.95,HDFC Bank,ICICI Bank,5182.86,Mumbai,Male,Payment,Success,27:57.0,Tablet,Phone Number,Swiggy,Bill Payment,28,Instant,INR,1.23457E+11,9.87654E+11
TXN00209,30-06-2024,35.38,SBI Bank,HDFC Bank,1697.92,Delhi,Female,Transfer,Success,46:23.0,Laptop,QR Code,IRCTC,Others,29,Scheduled,USD,1.23457E+11,9.87654E+11
TXN00210,01-07-2024,645.14,ICICI Bank,SBI Bank,7921.76,Bangalore,Male,Payment,Failed,41:41.0,Mobile,UPI ID,Flipkart,Shopping,30,Instant,EUR,1.23457E+11,9.87654E+11
TXN00211,02-08-2024,706.15,Axis Bank,Axis Bank,9409.88,Hyderabad,Female,Transfer,Success,59:16.0,Tablet,Phone Number,Amazon,Food,31,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN00212,03-09-2024,1428.67,HDFC Bank,ICICI Bank,3191.17,Mumbai,Male,Payment,Success,52:19.0,Laptop,QR Code,Zomato,Travel,32,Instant,INR,1.23457E+11,9.87654E+11
TXN00213,04-10-2024,1055.5,SBI Bank,HDFC Bank,5632.73,Delhi,Female,Transfer,Success,15:41.0,Mobile,UPI ID,Swiggy,Bill Payment,33,Scheduled,USD,1.23457E+11,9.87654E+11
TXN00214,05-11-2024,1170.44,ICICI Bank,SBI Bank,1350.2,Bangalore,Male,Payment,Success,26:47.0,Tablet,Phone Number,IRCTC,Others,34,Instant,EUR,1.23457E+11,9.87654E+11
TXN00215,06-12-2024,29.18,Axis Bank,Axis Bank,7176.53,Hyderabad,Female,Transfer,Failed,15:06.0,Laptop,QR Code,Flipkart,Shopping,35,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN00216,07-01-2024,1861.88,HDFC Bank,ICICI Bank,4251.02,Mumbai,Male,Payment,Success,12:06.0,Mobile,UPI ID,Amazon,Food,36,Instant,INR,1.23457E+11,9.87654E+11
TXN00217,08-02-2024,485.43,SBI Bank,HDFC Bank,1775.92,Delhi,Female,Transfer,Success,54:29.0,Tablet,Phone Number,Zomato,Travel,37,Scheduled,USD,1.23457E+11,9.87654E+11
TXN00218,09-03-2024,305.55,ICICI Bank,SBI Bank,3169.98,Bangalore,Male,Payment,Success,13:52.0,Laptop,QR Code,Swiggy,Bill Payment,38,Instant,EUR,1.23457E+11,9.87654E+11
TXN00219,10-04-2024,1964.02,Axis Bank,Axis Bank,5355.35,Hyderabad,Female,Transfer,Success,38:10.0,Mobile,UPI ID,IRCTC,Others,39,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN00220,11-05-2024,586.95,HDFC Bank,ICICI Bank,6968.55,Mumbai,Male,Payment,Failed,58:34.0,Tablet,Phone Number,Flipkart,Shopping,40,Instant,INR,1.23457E+11,9.87654E+11
TXN00221,12-06-2024,1395.63,SBI Bank,HDFC Bank,9066.67,Delhi,Female,Transfer,Success,00:01.0,Laptop,QR Code,Amazon,Food,41,Scheduled,USD,1.23457E+11,9.87654E+11
TXN00222,13-07-2024,726.48,ICICI Bank,SBI Bank,9736.69,Bangalore,Male,Payment,Success,03:08.0,Mobile,UPI ID,Zomato,Travel,42,Instant,EUR,1.23457E+11,9.87654E+11
TXN00223,14-08-2024,1884.76,Axis Bank,Axis Bank,5938.52,Hyderabad,Female,Transfer,Success,00:26.0,Tablet,Phone Number,Swiggy,Bill Payment,43,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN00224,15-09-2024,405.18,HDFC Bank,ICICI Bank,2708.84,Mumbai,Male,Payment,Success,38:33.0,Laptop,QR Code,IRCTC,Others,44,Instant,INR,1.23457E+11,9.87654E+11
TXN00225,16-10-2024,1752.84,SBI Bank,HDFC Bank,1621.83,Delhi,Female,Transfer,Failed,06:12.0,Mobile,UPI ID,Flipkart,Shopping,45,Scheduled,USD,1.23457E+11,9.87654E+11
TXN00226,17-11-2024,999.47,ICICI Bank,SBI Bank,3136.45,Bangalore,Male,Payment,Success,24:36.0,Tablet,Phone Number,Amazon,Food,46,Instant,EUR,1.23457E+11,9.87654E+11
TXN00227,18-12-2024,1551.86,Axis Bank,Axis Bank,9564.38,Hyderabad,Female,Transfer,Success,12:36.0,Laptop,QR Code,Zomato,Travel,47,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN00228,19-01-2024,427.73,HDFC Bank,ICICI Bank,9164.58,Mumbai,Male,Payment,Success,35:39.0,Mobile,UPI ID,Swiggy,Bill Payment,48,Instant,INR,1.23457E+11,9.87654E+11
TXN00229,20-02-2024,1471.76,SBI Bank,HDFC Bank,8363.43,Delhi,Female,Transfer,Success,52:15.0,Tablet,Phone Number,IRCTC,Others,49,Scheduled,USD,1.23457E+11,9.87654E+11
TXN00230,21-03-2024,596.85,ICICI Bank,SBI Bank,2831.98,Bangalore,Male,Payment,Failed,14:39.0,Laptop,QR Code,Flipkart,Shopping,50,Instant,EUR,1.23457E+11,9.87654E+11
TXN00231,22-04-2024,1521.43,Axis Bank,Axis Bank,1227.49,Hyderabad,Female,Transfer,Success,58:29.0,Mobile,UPI ID,Amazon,Food,51,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN00232,23-05-2024,122.5,HDFC Bank,ICICI Bank,7566.7,Mumbai,Male,Payment,Success,16:24.0,Tablet,Phone Number,Zomato,Travel,52,Instant,INR,1.23457E+11,9.87654E+11
TXN00233,24-06-2024,822.5,SBI Bank,HDFC Bank,9001.19,Delhi,Female,Transfer,Success,31:52.0,Laptop,QR Code,Swiggy,Bill Payment,53,Scheduled,USD,1.23457E+11,9.87654E+11
TXN00234,25-07-2024,1146.33,ICICI Bank,SBI Bank,3658.21,Bangalore,Male,Payment,Success,12:24.0,Mobile,UPI ID,IRCTC,Others,54,Instant,EUR,1.23457E+11,9.87654E+11
TXN00235,26-08-2024,1157.16,Axis Bank,Axis Bank,6613.59,Hyderabad,Female,Transfer,Failed,05:53.0,Tablet,Phone Number,Flipkart,Shopping,55,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN00236,27-09-2024,374.35,HDFC Bank,ICICI Bank,9182.7,Mumbai,Male,Payment,Success,09:58.0,Laptop,QR Code,Amazon,Food,56,Instant,INR,1.23457E+11,9.87654E+11
TXN00237,28-10-2024,837.6,SBI Bank,HDFC Bank,4953.82,Delhi,Female,Transfer,Success,08:02.0,Mobile,UPI ID,Zomato,Travel,57,Scheduled,USD,1.23457E+11,9.87654E+11
TXN00238,29-11-2024,48.7,ICICI Bank,SBI Bank,5156.78,Bangalore,Male,Payment,Success,25:01.0,Tablet,Phone Number,Swiggy,Bill Payment,58,Instant,EUR,1.23457E+11,9.87654E+11
TXN00239,30-12-2024,893.26,Axis Bank,Axis Bank,3563.02,Hyderabad,Female,Transfer,Success,30:09.0,Laptop,QR Code,IRCTC,Others,59,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN00240,01-01-2024,568.01,HDFC Bank,ICICI Bank,2141.68,Mumbai,Male,Payment,Failed,54:10.0,Mobile,UPI ID,Flipkart,Shopping,20,Instant,INR,1.23457E+11,9.87654E+11
TXN00241,02-02-2024,44.24,SBI Bank,HDFC Bank,9177.96,Delhi,Female,Transfer,Success,44:52.0,Tablet,Phone Number,Amazon,Food,21,Scheduled,USD,1.23457E+11,9.87654E+11
TXN00242,03-03-2024,945.05,ICICI Bank,SBI Bank,2592.85,Bangalore,Male,Payment,Success,57:11.0,Laptop,QR Code,Zomato,Travel,22,Instant,EUR,1.23457E+11,9.87654E+11
TXN00243,04-04-2024,183.21,Axis Bank,Axis Bank,5632.9,Hyderabad,Female,Transfer,Success,37:26.0,Mobile,UPI ID,Swiggy,Bill Payment,23,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN00244,05-05-2024,649.11,HDFC Bank,ICICI Bank,482.07,Mumbai,Male,Payment,Success,41:19.0,Tablet,Phone Number,IRCTC,Others,24,Instant,INR,1.23457E+11,9.87654E+11
TXN00245,06-06-2024,531.64,SBI Bank,HDFC Bank,6395.49,Delhi,Female,Transfer,Failed,59:12.0,Laptop,QR Code,Flipkart,Shopping,25,Scheduled,USD,1.23457E+11,9.87654E+11
TXN00246,07-07-2024,1019.73,ICICI Bank,SBI Bank,4923.42,Bangalore,Male,Payment,Success,29:39.0,Mobile,UPI ID,Amazon,Food,26,Instant,EUR,1.23457E+11,9.87654E+11
TXN00247,08-08-2024,608.26,Axis Bank,Axis Bank,5807.71,Hyderabad,Female,Transfer,Success,28:05.0,Tablet,Phone Number,Zomato,Travel,27,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN00248,09-09-2024,1910.59,HDFC Bank,ICICI Bank,2815.38,Mumbai,Male,Payment,Success,13:08.0,Laptop,QR Code,Swiggy,Bill Payment,28,Instant,INR,1.23457E+11,9.87654E+11
TXN00249,10-10-2024,436.63,SBI Bank,HDFC Bank,6937.48,Delhi,Female,Transfer,Success,44:08.0,Mobile,UPI ID,IRCTC,Others,29,Scheduled,USD,1.23457E+11,9.87654E+11
TXN00250,11-11-2024,735.67,ICICI Bank,SBI Bank,6289.48,Bangalore,Male,Payment,Failed,12:11.0,Tablet,Phone Number,Flipkart,Shopping,30,Instant,EUR,1.23457E+11,9.87654E+11
TXN00251,12-12-2024,98.47,Axis Bank,Axis Bank,8250.89,Hyderabad,Female,Transfer,Success,11:25.0,Laptop,QR Code,Amazon,Food,31,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN00252,13-01-2024,1972.83,HDFC Bank,ICICI Bank,1256.5,Mumbai,Male,Payment,Success,38:13.0,Mobile,UPI ID,Zomato,Travel,32,Instant,INR,1.23457E+11,9.87654E+11
TXN00253,14-02-2024,1129.55,SBI Bank,HDFC Bank,4136.42,Delhi,Female,Transfer,Success,04:56.0,Tablet,Phone Number,Swiggy,Bill Payment,33,Scheduled,USD,1.23457E+11,9.87654E+11
TXN00254,15-03-2024,726.65,ICICI Bank,SBI Bank,9217.84,Bangalore,Male,Payment,Success,15:05.0,Laptop,QR Code,IRCTC,Others,34,Instant,EUR,1.23457E+11,9.87654E+11
TXN00255,16-04-2024,1997.76,Axis Bank,Axis Bank,2120.2,Hyderabad,Female,Transfer,Failed,15:19.0,Mobile,UPI ID,Flipkart,Shopping,35,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN00256,17-05-2024,1754.69,HDFC Bank,ICICI Bank,6544.15,Mumbai,Male,Payment,Success,40:20.0,Tablet,Phone Number,Amazon,Food,36,Instant,INR,1.23457E+11,9.87654E+11
TXN00257,18-06-2024,702.88,SBI Bank,HDFC Bank,6968.16,Delhi,Female,Transfer,Success,14:17.0,Laptop,QR Code,Zomato,Travel,37,Scheduled,USD,1.23457E+11,9.87654E+11
